1.00000723723,0.000577511875857
0.992762768895,0.0154567602603
0.985252562174,0.0304774643511
0.97797963155,0.0440269109059
0.969288084632,0.0618764724777
0.961837279066,0.0753704728327
0.954360709138,0.0899556816903
0.945765765173,0.106064290052
0.938325478443,0.119870453143
0.931000709634,0.133570826258
0.923341519893,0.148184183714
0.915915655784,0.161713780256
0.908529685989,0.174962370605
0.901223652454,0.188036221231
0.893758759873,0.201620264218
0.88633297738,0.214657391189
0.878647339626,0.228203460216
0.871359704927,0.241115987511
0.864044317263,0.253912649781
0.856691017791,0.266352710014
0.849336249542,0.279017472876
0.841948997909,0.29152303806
0.834431916553,0.304000270973
0.826855402944,0.31656835896
0.819581834812,0.328656110349
0.812166337049,0.340850195307
0.80477910181,0.352737887461
0.797268014343,0.36471032072
0.78996357319,0.376449623592
0.782378986587,0.388383870534
0.77494480995,0.399789312185
0.767737587881,0.411262077679
0.760135738145,0.422956073491
0.752629229531,0.434034892837
0.744714274288,0.446027186022
0.737646149665,0.456308614785
0.729135901606,0.469158784379
0.721370160902,0.480583546092
0.713881123098,0.491298936843
0.705517937915,0.503503324137
0.697801899812,0.513875757416
0.69032138429,0.524687022084
0.681403881119,0.536600557361
0.673798001916,0.547287810336
0.665522037125,0.558220583251
0.656676061801,0.569507814019
0.648431437,0.580064046673
0.640256820268,0.591478256867
0.631191159155,0.602577422752
0.622552591604,0.613840088778
0.613675022253,0.624244055884
0.605579820576,0.634162745041
0.596344045264,0.645591430286
0.586225817582,0.657279715573
0.577735684584,0.667063590268
0.568186109766,0.678184942119
0.559024866352,0.688329925261
0.549075888612,0.69978730583
0.540037416586,0.709667632759
0.52955615556,0.720440906236
0.519655890403,0.730883381098
0.509851662324,0.741206757954
0.499358372062,0.751481505358
0.489001557041,0.761276600057
0.478668872347,0.771782430429
0.467924311196,0.781475733586
0.456759571305,0.79249587264
0.444561311359,0.802719576839
0.434562855227,0.812429830286
0.423384526427,0.821958762663
0.41071747102,0.832099484208
0.399509973252,0.841262298896
0.387667990489,0.850593842033
0.374983546296,0.859953139913
0.363727854149,0.868681201305
0.350808072664,0.877861592951
0.337760061398,0.886405805737
0.324589018773,0.894684688217
0.312098021637,0.903152611915
0.298504665263,0.911438191539
0.284551409271,0.919568323888
0.271496901132,0.926938723553
0.25758962988,0.933988849271
0.243521106469,0.941334651741
0.229342060744,0.94799100128
0.2134740521,0.954480002162
0.20069158808,0.960309992338
0.185143545549,0.966171302487
0.169991428199,0.971431393459
0.154161880817,0.976395097913
0.139865528363,0.980454029539
0.125523764358,0.984704238731
0.107204713566,0.988898846443
0.0895337340849,0.992123429487
0.0758504033392,0.994412606025
0.0607045798372,0.996574465158
0.0448266937662,0.998057507536
0.0285865971932,0.999296202301
1.35435561145e-14,1.0
-1.35435561145e-17,1.0
